FID,Cod,Aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,Municipio,nomuf,sigla,undadm_codigo,Latitude,Longitude
aldeias_pontos.4254,4799,Nova Canaã,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.106275 -9.13538333333),Santa Rosa do Purus,Acre,AC,30202001845,-9.135383333,-70.106275
aldeias_pontos.4255,4800,Nova Família,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9237416667 -9.10055555556),Santa Rosa do Purus,Acre,AC,30202001845,-9.100555556,-69.92374167
aldeias_pontos.4256,4801,Nova Fortaleza,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9788166667 -9.10703888889),Santa Rosa do Purus,Acre,AC,30202001845,-9.107038889,-69.97881667
aldeias_pontos.4257,4802,Nova Fronteira,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9967833333 -9.08676111111),Santa Rosa do Purus,Acre,AC,30202001845,-9.086761111,-69.99678333
aldeias_pontos.4258,4803,Nova Jericó,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9009472222 -9.10271388889),Santa Rosa do Purus,Acre,AC,30202001845,-9.102713889,-69.90094722
aldeias_pontos.4259,4804,Lagoa Grande,3902,5106174,31/03/2022,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-52.1418336111 -14.4028383333),Nova Nazaré,Mato Grosso,MT,30202002046,-14.40283833,-52.14183361
aldeias_pontos.4260,4805,Babaçu,3902,5100201,31/03/2022,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-52.0996344444 -14.2699341667),Água Boa,Mato Grosso,MT,30202002046,-14.26993417,-52.09963444
aldeias_pontos.4261,4806,Água Quente,3902,5100201,31/03/2022,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-52.1586388889 -14.2757222222),Água Boa,Mato Grosso,MT,30202002046,-14.27572222,-52.15863889
aldeias_pontos.4262,4807,São Cristóvão,3901,5106174,31/03/2022,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.9247047222 -14.5406961111),Nova Nazaré,Mato Grosso,MT,30202002046,-14.54069611,-51.92470472
aldeias_pontos.4263,4808,Nova Liberdade,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8961138889 -9.11476111111),Santa Rosa do Purus,Acre,AC,30202001845,-9.114761111,-69.89611389
aldeias_pontos.4264,4809,Nova Moema,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0704333333 -9.11025277778),Santa Rosa do Purus,Acre,AC,30202001845,-9.110252778,-70.07043333
aldeias_pontos.4265,4810,Nova Mudança,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2796861111 -9.20157777778),Santa Rosa do Purus,Acre,AC,30202001845,-9.201577778,-70.27968611
aldeias_pontos.4266,4811,Nova Nazaré,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3925666667 -9.32949722222),Santa Rosa do Purus,Acre,AC,30202001845,-9.329497222,-70.39256667
aldeias_pontos.4267,4812,Nova Vera,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3526722222 -9.29284444444),Santa Rosa do Purus,Acre,AC,30202001845,-9.292844444,-70.35267222
aldeias_pontos.4268,4813,Nova Vida,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2629333333 -9.20957222222),Santa Rosa do Purus,Acre,AC,30202001845,-9.209572222,-70.26293333
aldeias_pontos.4269,4814,Novo Lugar,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0441777778 -9.11207222222),Santa Rosa do Purus,Acre,AC,30202001845,-9.112072222,-70.04417778
aldeias_pontos.4270,4815,Novo Marinho,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2225722222 -9.171375),Santa Rosa do Purus,Acre,AC,30202001845,-9.171375,-70.22257222
aldeias_pontos.4271,4816,Novo Recreio,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.94085 -9.08660277778),Santa Rosa do Purus,Acre,AC,30202001845,-9.086602778,-69.94085
aldeias_pontos.4272,4817,Novo Repouso,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8642 -9.12185),Santa Rosa do Purus,Acre,AC,30202001845,-9.12185,-69.8642
aldeias_pontos.4273,4818,Parada Sobral,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3313666667 -9.26326666667),Santa Rosa do Purus,Acre,AC,30202001845,-9.263266667,-70.33136667
aldeias_pontos.4274,4819,Paxiúba,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2920583333 -9.22232777778),Santa Rosa do Purus,Acre,AC,30202001845,-9.222327778,-70.29205833
aldeias_pontos.4275,4820,Porto Alegre,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2372361111 -9.16141111111),Santa Rosa do Purus,Acre,AC,30202001845,-9.161411111,-70.23723611
aldeias_pontos.4276,4821,Porto Rico,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2477055556 -9.18254166667),Santa Rosa do Purus,Acre,AC,30202001845,-9.182541667,-70.24770556
aldeias_pontos.4277,4822,Povo Vencedor,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.1994722222 -9.16261944444),Santa Rosa do Purus,Acre,AC,30202001845,-9.162619444,-70.19947222
aldeias_pontos.4278,4823,Prainha,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.4148388889 -9.34091944444),Santa Rosa do Purus,Acre,AC,30202001845,-9.340919444,-70.41483889
aldeias_pontos.4279,4824,Riozinho,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3866666667 -9.34739166667),Santa Rosa do Purus,Acre,AC,30202001845,-9.347391667,-70.38666667
aldeias_pontos.4280,4825,Salão Branco,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.360419444444 -9.3194333333333),Santa Rosa do Purus,Acre,AC,30202001845,-9.319433333,-70.36041944
aldeias_pontos.4281,4826,Salão Velho,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3571972222 -9.32872222222),Santa Rosa do Purus,Acre,AC,30202001845,-9.328722222,-70.35719722
aldeias_pontos.4282,4827,Santa Maria,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.1657361111 -9.12805),Santa Rosa do Purus,Acre,AC,30202001845,-9.12805,-70.16573611
aldeias_pontos.4283,4828,Santo Amaro,1201,1200344,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8417361111 -9.14940555556),Manoel Urbano,Acre,AC,30202001845,-9.149405556,-69.84173611
aldeias_pontos.4284,4829,Santo Antônio,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2836833333 -9.21395),Santa Rosa do Purus,Acre,AC,30202001845,-9.21395,-70.28368333
aldeias_pontos.4285,4830,São Francisco,1201,1200435,31/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.1569055556 -9.14485),Santa Rosa do Purus,Acre,AC,30202001845,-9.14485,-70.15690556
aldeias_pontos.4286,4831,Boa Fé,56701,1503606,1/4/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-56.38775 -4.71738888889),Itaituba,Pará,,30202001927,-4.717388889,-56.38775
aldeias_pontos.4287,4832,Camarão,68001,1503606,1/4/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.3470472222 -3.38666111111),Itaituba,Pará,,30202001927,-3.386661111,-55.34704722
aldeias_pontos.4288,4833,Pinhel,68001,1503606,1/4/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.3240361111 -3.33394722222),Itaituba,Pará,,30202001927,-3.333947222,-55.32403611
aldeias_pontos.4289,4834,São Vicente,1201,1200435,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2659972222 -9.19115277778),Santa Rosa do Purus,Acre,AC,30202001845,-9.191152778,-70.26599722
aldeias_pontos.4290,4835,Seis de Julho,1201,1200435,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0988472222 -9.11268055556),Santa Rosa do Purus,Acre,AC,30202001845,-9.112680556,-70.09884722
aldeias_pontos.4291,4836,Sobral,1201,1200435,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.327275 -9.248025),Santa Rosa do Purus,Acre,AC,30202001845,-9.248025,-70.327275
aldeias_pontos.4292,4837,Tucandeira,1201,1200435,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.1783666667 -9.14891111111),Santa Rosa do Purus,Acre,AC,30202001845,-9.148911111,-70.17836667
aldeias_pontos.4293,4838,Vista Alegre,1201,1200435,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3720083333 -9.32607222222),Santa Rosa do Purus,Acre,AC,30202001845,-9.326072222,-70.37200833
aldeias_pontos.4294,4839,Camapã,2901,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.2765611111 -9.33848055556),Boca do Acre,Amazonas,AM,30202001845,-9.338480556,-67.27656111
aldeias_pontos.4295,4840,Manhê,2901,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.2853277778 -9.24719722222),Boca do Acre,Amazonas,AM,30202001845,-9.247197222,-67.28532778
aldeias_pontos.4296,4841,Vila Nova,2901,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.2996472222 -9.29301666667),Boca do Acre,Amazonas,AM,30202001845,-9.293016667,-67.29964722
aldeias_pontos.4297,4842,Chaparral,6401,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.2412694444 -9.06766388889),Boca do Acre,Amazonas,AM,30202001845,-9.067663889,-67.24126944
aldeias_pontos.4298,4843,Nova Aripuanã,6401,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.3142194444 -9.04584166667),Boca do Acre,Amazonas,AM,30202001845,-9.045841667,-67.31421944
aldeias_pontos.4299,4844,3 Cachoeiras,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8894083333 -10.9207333333),Assis Brasil,Acre,AC,30202001845,-10.92073333,-69.88940833
aldeias_pontos.4300,4845,Ananai,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8675722222 -10.9245111111),Assis Brasil,Acre,AC,30202001845,-10.92451111,-69.86757222
aldeias_pontos.4301,4846,Liberdade,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9689333333 -10.9396666667),Assis Brasil,Acre,AC,30202001845,-10.93966667,-69.96893333
aldeias_pontos.4302,4847,Maria Monteza,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8309027778 -10.925825),Assis Brasil,Acre,AC,30202001845,-10.925825,-69.83090278
aldeias_pontos.4303,4848,Nova Esperança,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8175722222 -10.7993444444),Assis Brasil,Acre,AC,30202001845,-10.79934444,-69.81757222
aldeias_pontos.4304,4849,Nova União,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9500777778 -10.9236944444),Assis Brasil,Acre,AC,30202001845,-10.92369444,-69.95007778
aldeias_pontos.4305,4850,São Lourenço,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8091166667 -10.9237194444),Assis Brasil,Acre,AC,30202001845,-10.92371944,-69.80911667
aldeias_pontos.4306,4851,Vida Nova,7301,1200054,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.922225 -10.9233222222),Assis Brasil,Acre,AC,30202001845,-10.92332222,-69.922225
aldeias_pontos.4307,4852,Caiapucá,55801,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-68.1312222222 -9.02086111111),Boca do Acre,Amazonas,AM,30202001845,-9.020861111,-68.13122222
aldeias_pontos.4308,4853,Sete Estrelas,55801,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-68.2978055556 -9.09322222222),Boca do Acre,Amazonas,AM,30202001845,-9.093222222,-68.29780556
aldeias_pontos.4309,4854,Colocação Mari,8501,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.5615166667 -8.56018888889),Boca do Acre,Amazonas,AM,30202001845,-8.560188889,-67.56151667
aldeias_pontos.4310,4855,Katispero,8501,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.4075888889 -8.69894444444),Boca do Acre,Amazonas,AM,30202001845,-8.698944444,-67.40758889
aldeias_pontos.4311,4856,Praia Nova,8501,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.3919194444 -8.70809166667),Boca do Acre,Amazonas,AM,30202001845,-8.708091667,-67.39191944
aldeias_pontos.4312,4857,Capana,15601,1300706,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.9214888889 -8.92032222222),Boca do Acre,Amazonas,AM,30202001845,-8.920322222,-67.92148889
aldeias_pontos.4313,4859,Boca do Canamari,60801,1200500,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.1641388889 -9.18138611111),Sena Madureira,Acre,AC,30202001845,-9.181386111,-69.16413889
aldeias_pontos.4314,4860,Buenos Aires,60801,1200500,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.2060361111 -9.19549444444),Sena Madureira,Acre,AC,30202001845,-9.195494444,-69.20603611
aldeias_pontos.4315,4861,Extrema,60801,1200500,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.1809222222 -9.18941666667),Sena Madureira,Acre,AC,30202001845,-9.189416667,-69.18092222
aldeias_pontos.4316,4862,Igarapé Preto,60801,1200500,4/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.2267138889 -9.24559444444),Sena Madureira,Acre,AC,30202001845,-9.245594444,-69.22671389
aldeias_pontos.4317,4863,Ywyraka,23201,1500602,6/4/2022,A,COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ,POINT (-52.5736694444 -4.14628055556),Altamira,Pará,,30202001913,-4.146280556,-52.57366944
aldeias_pontos.4318,4864,Cajueiro,61101,1300706,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.4916694444 -8.79034722222),Boca do Acre,Amazonas,AM,30202001845,-8.790347222,-67.49166944
aldeias_pontos.4319,4865,Lurdes,61101,1300706,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.5346861111 -8.79482777778),Boca do Acre,Amazonas,AM,30202001845,-8.794827778,-67.53468611
aldeias_pontos.4320,4866,Twatwa,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.954997222222 -10.567491666667),Assis Brasil,Acre,AC,30202001845,-10.56749167,-69.95499722
aldeias_pontos.4321,4867,Betel,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8281166667 -10.5050222222),Assis Brasil,Acre,AC,30202001845,-10.50502222,-69.82811667
aldeias_pontos.4322,4868,Boca do Mamoadate,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8573277778 -10.5423083333),Assis Brasil,Acre,AC,30202001845,-10.54230833,-69.85732778
aldeias_pontos.4323,4869,Cachoeira,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0448861111 -10.6064638889),Assis Brasil,Acre,AC,30202001845,-10.60646389,-70.04488611
aldeias_pontos.4324,4870,Cujubim,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8354388889 -10.5238444444),Assis Brasil,Acre,AC,30202001845,-10.52384444,-69.83543889
aldeias_pontos.4325,4871,Extrema,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.1319277778 -10.6532916667),Assis Brasil,Acre,AC,30202001845,-10.65329167,-70.13192778
aldeias_pontos.4326,4872,Jatobá,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8633277778 -10.5353444444),Assis Brasil,Acre,AC,30202001845,-10.53534444,-69.86332778
aldeias_pontos.4327,4873,Lago Novo,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0779138889 -10.6315972222),Assis Brasil,Acre,AC,30202001845,-10.63159722,-70.07791389
aldeias_pontos.4328,4874,Laranjeira,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8965666667 -10.5496916667),Assis Brasil,Acre,AC,30202001845,-10.54969167,-69.89656667
aldeias_pontos.4329,4875,Peri,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8413666667 -10.5345555556),Assis Brasil,Acre,AC,30202001845,-10.53455556,-69.84136667
aldeias_pontos.4330,4876,Betel Salão,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8360583333 -10.5091277778),Assis Brasil,Acre,AC,30202001845,-10.50912778,-69.83605833
aldeias_pontos.4331,4877,Santa Cruz,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8816416667 -10.5528277778),Assis Brasil,Acre,AC,30202001845,-10.55282778,-69.88164167
aldeias_pontos.4332,4878,Senegal,26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9678277778 -10.5824833333),Assis Brasil,Acre,AC,30202001845,-10.58248333,-69.96782778
aldeias_pontos.4333,4879,Terra Alta (Água Preta),26201,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.9238861111 -10.5643555556),Assis Brasil,Acre,AC,30202001845,-10.56435556,-69.92388611
aldeias_pontos.4334,4880,Mulateiro,62701,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.690825 -10.4169555556),Assis Brasil,Acre,AC,30202001845,-10.41695556,-69.690825
aldeias_pontos.4335,4881,Santa Rosa,62701,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.6546444444 -10.4226305556),Assis Brasil,Acre,AC,30202001845,-10.42263056,-69.65464444
aldeias_pontos.4336,4882,Vida na Floresta,62701,1200054,7/4/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.601275 -10.3782),Assis Brasil,Acre,AC,30202001845,-10.3782,-69.601275
aldeias_pontos.4337,4886,Barrinha,22001,1100205,26/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-66.2704333333 -9.54510277778),Porto Velho,Rondônia,RO,30202001845,-9.545102778,-66.27043333
aldeias_pontos.4338,4887,Kuai Kuai,13301,1600501,27/04/2022,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.6961111111 3.99230555556),Oiapoque,Amapá,AP,30202001899,3.992305556,-51.69611111
aldeias_pontos.4339,4888,Aldeia Linha 8,16101,1100338,9/5/2022,A,COORDENACAO REGIONAL DE GUAJARA MIRIM,POINT (-65.1273277778 -10.4597555556),Nova Mamoré,Rondônia,RO,30202001941,-10.45975556,-65.12732778
aldeias_pontos.4340,4889,Cipó,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6907638889 -3.708425),Caucaia,Ceará,CE,30202001976,-3.708425,-38.69076389
aldeias_pontos.4341,4890,Lagoa das Bestas 2,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7297472222 -3.74360277778),Caucaia,Ceará,CE,30202001976,-3.743602778,-38.72974722
aldeias_pontos.4342,4891,Jandaiguaba Retomada,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7024583333 -3.72332777778),Caucaia,Ceará,CE,30202001976,-3.723327778,-38.70245833
aldeias_pontos.4343,4892,Tabuleiro Alto,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7063944444 -3.72225),Caucaia,Ceará,CE,30202001976,-3.72225,-38.70639444
aldeias_pontos.4344,4893,Itambé,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6466388889 -3.72980555556),Caucaia,Ceará,CE,30202001976,-3.729805556,-38.64663889
aldeias_pontos.4345,4894,Alto Alegre,54601,2303709,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.693 -3.70288888889),Caucaia,Ceará,CE,30202001976,-3.702888889,-38.693
aldeias_pontos.4346,4895,Buriti do Meio,70601,2306405,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.4421722222 -3.18166666667),Itapipoca,Ceará,CE,30202001976,-3.181666667,-39.44217222
aldeias_pontos.4347,4896,Curral do Peixe,46001,2306553,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.8253666667 -2.96905277778),Itarema,Ceará,CE,30202001976,-2.969052778,-39.82536667
aldeias_pontos.4348,4897,Lameirão,46001,2306553,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.8172027778 -2.96898611111),Itarema,Ceará,CE,30202001976,-2.968986111,-39.81720278
aldeias_pontos.4349,4898,Panam,46001,2306553,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.8217222222 -2.94831666667),Itarema,Ceará,CE,30202001976,-2.948316667,-39.82172222
aldeias_pontos.4350,4899,Morro do Caboré,46001,2306553,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.7924472222 -2.95581388889),Itarema,Ceará,CE,30202001976,-2.955813889,-39.79244722
aldeias_pontos.4351,4902,Girita,64701,2308609,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.0647861111 -4.80091388889),Monsenhor Tabosa,Ceará,CE,30202001976,-4.800913889,-40.06478611
aldeias_pontos.4352,4903,Sabonete,64701,2308609,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.976025 -4.74621111111),Monsenhor Tabosa,Ceará,CE,30202001976,-4.746211111,-39.976025
aldeias_pontos.4353,4904,Carrapicho,64701,2308609,12/5/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.0714861111 -4.78634722222),Monsenhor Tabosa,Ceará,CE,30202001976,-4.786347222,-40.07148611
aldeias_pontos.4354,4905,Byyjyty Osop Aky,21802,1100809,12/5/2022,A,COORDENACAO REGIONAL DE JI PARANA,POINT (-63.7783333333 -9.29111111111),Candeias do Jamari,Rondônia,RO,30202001948,-9.291111111,-63.77833333
aldeias_pontos.4355,4906,Kariri de Poço Dantas/Umari,64701,2304202,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.5154083333 -7.11930833333),Crato,Ceará,CE,30202001976,-7.119308333,-39.51540833
aldeias_pontos.4356,4907,Sitio Tabocas,64701,2304202,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.5123805556 -7.12715833333),Crato,Ceará,CE,30202001976,-7.127158333,-39.51238056
aldeias_pontos.4357,4908,Monte Alverne,64701,2304202,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.5225638889 -7.12295833333),Crato,Ceará,CE,30202001976,-7.122958333,-39.52256389
aldeias_pontos.4358,4909,Aroeira,10401,2300200,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.0167722222 -3.02113888889),Acaraú,Ceará,CE,30202001976,-3.021138889,-40.01677222
aldeias_pontos.4359,4910,Realejo,64701,2304103,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.8109722222 -5.28488888889),Crateús,Ceará,CE,30202001976,-5.284888889,-40.81097222
aldeias_pontos.4360,4911,Cacheado,64701,2304103,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.8497222222 -5.27738888889),Crateús,Ceará,CE,30202001976,-5.277388889,-40.84972222
aldeias_pontos.4361,4912,Domingos Pereira,64701,2304103,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.6466666667 -5.38077777778),Crateús,Ceará,CE,30202001976,-5.380777778,-40.64666667
aldeias_pontos.4362,4913,Contexto Urbano,64701,2305506,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.3125 -6.36555555556),Iguatu,Ceará,CE,30202001976,-6.365555556,-39.3125
aldeias_pontos.4363,4914,Francisco Januário,64701,2311405,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.305 -5.2125),Quixeramobim,Ceará,CE,30202001976,-5.2125,-39.305
aldeias_pontos.4364,4915,Marrecas,64701,2307502,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.1141916667 -6.91059444444),Lavras da Mangabeira,Ceará,CE,30202001976,-6.910594444,-39.11419167
aldeias_pontos.4365,4916,Agrovila,64701,2307502,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.10515 -6.89697777778),Lavras da Mangabeira,Ceará,CE,30202001976,-6.896977778,-39.10515
aldeias_pontos.4366,4917,Paupina,24901,2304400,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.4828305556 -3.849325),Fortaleza,Ceará,CE,30202001976,-3.849325,-38.48283056
aldeias_pontos.4367,4918,Sítio Correia,24901,2302206,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-37.9253416667 -4.37244166667),Beberibe,Ceará,CE,30202001976,-4.372441667,-37.92534167
aldeias_pontos.4368,4919,Pindoba,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7498611111 -3.6725),Caucaia,Ceará,CE,30202001976,-3.6725,-38.74986111
aldeias_pontos.4369,4920,São Pedro,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.8109722222 -3.68105555556),Caucaia,Ceará,CE,30202001976,-3.681055556,-38.81097222
aldeias_pontos.4370,4921,Pitombeira,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7996944444 -3.648),Caucaia,Ceará,CE,30202001976,-3.648,-38.79969444
aldeias_pontos.4371,4922,Lagoa do Barro,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7435833333 -3.64344444444),Caucaia,Ceará,CE,30202001976,-3.643444444,-38.74358333
aldeias_pontos.4372,4923,Pau Branco,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7341944444 -3.67897222222),Caucaia,Ceará,CE,30202001976,-3.678972222,-38.73419444
aldeias_pontos.4373,4924,Alto do Garrote,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7030555556 -3.69036111111),Caucaia,Ceará,CE,30202001976,-3.690361111,-38.70305556
